744,0.895,22575.0036,2943.6868
745,0.895,22564.3494,2947.53
746,0.8951,22553.7172,2951.2414
747,0.8951,22543.107,2955.2462
748,0.8951,22532.5186,2959.0293
749,0.8951,22521.9519,2963.204
750,0.8952,22511.407,2966.9872
751,0.8953,22500.8837,2970.9382
752,0.8953,22490.3819,2974.725
753,0.8953,22479.9016,2978.632
754,0.8953,22469.4426,2982.5767
755,0.8954,22459.005,2986.5577
756,0.8954,22448.5885,2990.3786
757,0.8954,22438.1932,2994.8017
758,0.8955,22427.819,2999.4836
759,0.8956,22417.4657,3003.5932
760,0.8956,22407.1334,3007.3041
761,0.8957,22396.8219,3011.0192
